event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
7980511909,TRUE,20:00.0,15.62345276,-19.10954183,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),565576.3016,7886935.111,33S,Central African Summer Time,20:00.0
7980511910,TRUE,01:00.0,15.63140666,-19.11477254,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),566410.8505,7886353.31,33S,Central African Summer Time,01:00.0
7980511911,TRUE,00:00.0,15.65432739,-19.14021403,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568811.1809,7883529.223,33S,Central African Summer Time,00:00.0
7980511912,TRUE,00:00.0,15.64328512,-19.1257548,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567655.7893,7885133.52,33S,Central African Summer Time,00:00.0
7980511913,TRUE,21:00.0,15.63493551,-19.12071737,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),566779.6366,7885694.144,33S,Central African Summer Time,21:00.0
7980511914,TRUE,40:00.0,15.64171855,-19.12399089,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567491.7403,7885329.31,33S,Central African Summer Time,40:00.0
7980511915,TRUE,00:00.0,15.64154968,-19.12521159,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567473.4836,7885194.299,33S,Central African Summer Time,00:00.0
7980511916,TRUE,20:00.0,15.64089152,-19.12665202,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567403.6767,7885035.163,33S,Central African Summer Time,20:00.0
7980511917,TRUE,41:00.0,15.63984578,-19.12978923,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567292.4204,7884688.418,33S,Central African Summer Time,41:00.0
7980511918,TRUE,00:00.0,15.63987935,-19.1298116,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567295.942,7884685.93,33S,Central African Summer Time,00:00.0
7980511919,TRUE,20:00.0,15.64281514,-19.13165894,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567603.9568,7884480.38,33S,Central African Summer Time,20:00.0
7980511920,TRUE,21:00.0,15.6428304,-19.13164266,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567605.5683,7884482.175,33S,Central African Summer Time,21:00.0
7980511921,TRUE,41:00.0,15.64261373,-19.13147786,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567582.8477,7884500.495,33S,Central African Summer Time,41:00.0
7980511922,TRUE,21:00.0,15.64260661,-19.13148193,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567582.0973,7884500.048,33S,Central African Summer Time,21:00.0
7980511923,TRUE,40:00.0,15.65226339,-19.15215658,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568589.1822,7882208.529,33S,Central African Summer Time,40:00.0
7980511924,TRUE,20:00.0,15.656545,-19.13868408,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569045.0361,7883697.645,33S,Central African Summer Time,20:00.0
7980511925,TRUE,40:00.0,15.64325358,-19.1301005,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567650.703,7884652.659,33S,Central African Summer Time,40:00.0
7980511926,TRUE,00:00.0,15.64679769,-19.12578735,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568025.2135,7885128.555,33S,Central African Summer Time,00:00.0
7980511927,TRUE,20:00.0,15.64860942,-19.12565511,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568215.8181,7885142.482,33S,Central African Summer Time,20:00.0
7980511928,TRUE,00:00.0,15.65186666,-19.12756755,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568557.6126,7884929.588,33S,Central African Summer Time,00:00.0
7980511929,TRUE,01:00.0,15.6518809,-19.12759399,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568559.0994,7884926.656,33S,Central African Summer Time,01:00.0
7980511930,TRUE,20:00.0,15.6566803,-19.130896,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569062.5031,7884559.383,33S,Central African Summer Time,20:00.0
7980511931,TRUE,00:00.0,15.66479085,-19.1286967,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569916.4381,7884799.523,33S,Central African Summer Time,00:00.0
7980511932,TRUE,40:00.0,15.6662679,-19.13320719,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),570069.8837,7884299.822,33S,Central African Summer Time,40:00.0
7980511933,TRUE,40:00.0,15.64787496,-19.1343811,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568134.9923,7884177.195,33S,Central African Summer Time,40:00.0
7980511934,TRUE,01:00.0,15.64028829,-19.13465983,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567336.9865,7884149.292,33S,Central African Summer Time,01:00.0
7980511935,TRUE,00:00.0,15.64053446,-19.13407389,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567363.1138,7884214.034,33S,Central African Summer Time,00:00.0
7980511936,TRUE,01:00.0,15.64234823,-19.12911784,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567555.884,7884761.745,33S,Central African Summer Time,01:00.0
7980511937,TRUE,01:00.0,15.6421285,-19.12503866,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567534.4319,7885213.211,33S,Central African Summer Time,01:00.0
7980511938,TRUE,40:00.0,15.64634094,-19.1247762,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567977.588,7885240.621,33S,Central African Summer Time,40:00.0
7980511939,TRUE,40:00.0,15.64890747,-19.12615763,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568246.9594,7885086.76,33S,Central African Summer Time,40:00.0
7980511940,TRUE,00:00.0,15.66070862,-19.12695109,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569487.8225,7884994.311,33S,Central African Summer Time,00:00.0
7980511941,TRUE,01:00.0,15.66396688,-19.12657471,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569830.6693,7885034.662,33S,Central African Summer Time,01:00.0
7980511942,TRUE,21:00.0,15.6604482,-19.13304647,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569457.8847,7884319.93,33S,Central African Summer Time,21:00.0
7980511943,TRUE,21:00.0,15.66485392,-19.14827881,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569914.8276,7882632.633,33S,Central African Summer Time,21:00.0
7980511944,TRUE,01:00.0,15.66797994,-19.14743652,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),570243.9223,7882724.583,33S,Central African Summer Time,01:00.0
7980511945,TRUE,21:00.0,15.66776326,-19.14758301,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),570221.0737,7882708.46,33S,Central African Summer Time,21:00.0
7980511946,TRUE,00:00.0,15.66772766,-19.14733073,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),570217.4367,7882736.39,33S,Central African Summer Time,00:00.0
7980511947,TRUE,20:00.0,15.66820068,-19.14570516,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),570267.8687,7882916.078,33S,Central African Summer Time,20:00.0
7980511948,TRUE,00:00.0,15.66057943,-19.12843018,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569473.6165,7884830.694,33S,Central African Summer Time,00:00.0
7980511949,TRUE,41:00.0,15.65992432,-19.12966512,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569404.1999,7884694.302,33S,Central African Summer Time,41:00.0
7980511950,TRUE,00:00.0,15.64356079,-19.12481689,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567685.1651,7885237.197,33S,Central African Summer Time,00:00.0
7980511951,TRUE,01:00.0,15.67503357,-19.1229126,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),570996.1808,7885435.437,33S,Central African Summer Time,01:00.0
7980511952,TRUE,00:00.0,15.6725647,-19.11725871,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),570738.9153,7886062.07,33S,Central African Summer Time,00:00.0
7980511953,TRUE,21:00.0,15.66756388,-19.11600342,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),570213.4509,7886202.989,33S,Central African Summer Time,21:00.0
7980511954,TRUE,00:00.0,15.66624858,-19.11616414,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),570075.0368,7886185.732,33S,Central African Summer Time,00:00.0
7980511955,TRUE,01:00.0,15.66433512,-19.11833293,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569872.8634,7885946.51,33S,Central African Summer Time,01:00.0
7980511956,TRUE,40:00.0,15.66260376,-19.12161458,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569689.3819,7885584.069,33S,Central African Summer Time,40:00.0
7980511957,TRUE,20:00.0,15.65678304,-19.13088786,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569073.3119,7884560.243,33S,Central African Summer Time,20:00.0
7980511958,TRUE,01:00.0,15.65544739,-19.1295634,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568933.3874,7884707.329,33S,Central African Summer Time,01:00.0
7980511959,TRUE,41:00.0,15.65890503,-19.12755127,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569297.879,7884928.614,33S,Central African Summer Time,41:00.0
7980511960,TRUE,01:00.0,15.6546051,-19.12772624,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568845.5618,7884910.952,33S,Central African Summer Time,01:00.0
7980511961,TRUE,40:00.0,15.63790894,-19.12372437,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567091.165,7885360.268,33S,Central African Summer Time,40:00.0
7980511962,TRUE,41:00.0,15.63114522,-19.11386922,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),566383.7122,7886453.366,33S,Central African Summer Time,41:00.0
7980511963,TRUE,40:00.0,15.63123779,-19.11378784,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),566393.4815,7886462.336,33S,Central African Summer Time,40:00.0
7980511964,TRUE,41:00.0,15.6309672,-19.11363525,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),566365.0808,7886479.323,33S,Central African Summer Time,41:00.0
7980511965,TRUE,01:00.0,15.63095398,-19.11373088,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),566363.6521,7886468.746,33S,Central African Summer Time,01:00.0
7980511966,TRUE,41:00.0,15.62539876,-19.10993449,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),565780.8378,7886890.931,33S,Central African Summer Time,41:00.0
7980511967,TRUE,00:00.0,15.62111003,-19.10547282,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),565331.4776,7887386.24,33S,Central African Summer Time,00:00.0
7980511968,TRUE,01:00.0,15.61672363,-19.1068278,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),564869.5516,7887237.938,33S,Central African Summer Time,01:00.0
7980511969,TRUE,20:00.0,15.62275085,-19.09922689,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),565506.5311,7888076.766,33S,Central African Summer Time,20:00.0
7980511970,TRUE,01:00.0,15.62321981,-19.09428914,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),565557.8065,7888622.973,33S,Central African Summer Time,01:00.0
7980511971,TRUE,41:00.0,15.62260844,-19.09280396,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),565494.0774,7888787.542,33S,Central African Summer Time,41:00.0
7980511972,TRUE,41:00.0,15.62253927,-19.09263916,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),565486.8658,7888805.804,33S,Central African Summer Time,41:00.0
7980511973,TRUE,40:00.0,15.62262777,-19.09243368,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),565496.2565,7888828.508,33S,Central African Summer Time,40:00.0
7980511974,TRUE,20:00.0,15.62264506,-19.09246623,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),565498.0626,7888824.9,33S,Central African Summer Time,20:00.0
7980511975,TRUE,41:00.0,15.6207489,-19.08925781,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),565299.8512,7889180.633,33S,Central African Summer Time,41:00.0
7980511976,TRUE,40:00.0,15.52560221,-19.05006917,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),555303.6236,7893549.694,33S,Central African Summer Time,40:00.0
7980511977,TRUE,00:00.0,15.47524516,-18.99287313,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),550022.0861,7899893.602,33S,Central African Summer Time,00:00.0
7980511978,TRUE,41:00.0,15.46630351,-18.98485107,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),549083.2638,7900783.765,33S,Central African Summer Time,41:00.0
7980511979,TRUE,21:00.0,15.4184906,-18.97524211,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),544052.9116,7901859.637,33S,Central African Summer Time,21:00.0
7980511980,TRUE,21:00.0,15.40092672,-18.97327881,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),542204.4986,7902081.175,33S,Central African Summer Time,21:00.0
7980511981,TRUE,21:00.0,15.39711914,-18.96804403,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),541804.9847,7902661.309,33S,Central African Summer Time,21:00.0
7980511982,TRUE,01:00.0,15.39632975,-18.96694743,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),541722.1569,7902782.834,33S,Central African Summer Time,01:00.0
7980511983,TRUE,01:00.0,15.39632772,-18.96694336,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),541721.9442,7902783.285,33S,Central African Summer Time,01:00.0
7980511984,TRUE,00:00.0,15.39543966,-18.96719564,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),541628.3931,7902755.58,33S,Central African Summer Time,00:00.0
7980511985,TRUE,01:00.0,15.36446228,-18.96831462,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),538367.0759,7902638.795,33S,Central African Summer Time,01:00.0
7980511986,TRUE,01:00.0,15.35206604,-18.96759237,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),537062.2656,7902721.363,33S,Central African Summer Time,01:00.0
